Period,Fund name,ABN,Merger,Merged,Acquirer,NetAssets,MemFlowIn,MemFlowOut,InRoll,SMSFIn,SFTIn,OutRoll,SMSFOut,SFTOut,1YrRet,Merger_y,Merged_y,Acquirer_y,AvgMemBal,Fail,NetFlowsIn,NetFlowsOut,TotalFundFlows,FundOutflowRatio,Log_AvgMemBal,Lag_1YrRet,FlowRatio,NetRollIn,NetRollOut
2021-06-30,Perpetual WealthFocus Superannuation Fund,41772007500.0,0.0,0.0,0,1514288.0,43883.0,65092.0,17832.0,444,0.0,134915.0,15156,0.0,0.243,0.0,0.0,0,145000000000.0,0.0,61715.0,200007.0,261722.0,0.764196361024293,11.884495917930655,-0.048,61714.867920105025,17832.0,134915.0
2022-06-30,Perpetual WealthFocus Superannuation Fund,41772007500.0,0.0,0.0,0,1725496.0,50760.0,54637.0,14590.0,642,0.0,114885.0,16653,0.0,-0.039,0.0,0.0,0,141000000000.0,0.0,65350.0,169522.0,234872.0,0.721763343438128,11.856522261533737,0.243,65349.90175462591,14590.0,114885.0
2020-06-30,Perpetual's Select Superannuation Fund,51068260563.0,0.0,0.0,0,1456393.0,39742.0,72156.0,12843.0,25,0.0,100748.0,12446,0.0,-0.012,0.0,0.0,0,113000000000.0,0.0,52585.0,172904.0,225489.0,0.7667957195251209,11.635151947212842,0.063,52584.88127929755,12843.0,100748.0
2021-06-30,Perpetual's Select Superannuation Fund,51068260563.0,0.0,0.0,0,1316643.0,30056.0,53101.0,7504.0,1155,0.0,254822.0,5745,191445.0,0.175,0.0,0.0,0,238000000000.0,0.0,37560.0,116478.0,154038.0,0.7561640634129241,12.380030154325457,-0.012,37559.91153410605,7504.0,63377.0
2022-06-30,Perpetual's Select Superannuation Fund,51068260563.0,0.0,0.0,0,1253567.0,22671.0,54655.0,1959.0,44,0.0,42948.0,5858,0.0,-0.047,0.0,0.0,0,228000000000.0,0.0,24630.0,97603.0,122233.0,0.7984995868546138,12.337105293891872,0.175,24629.92213978192,1959.0,42948.0
2020-06-30,Personal Choice Private Fund,50159477169.0,0.0,0.0,0,269174.0,6564.0,19275.0,7933.0,0,0.0,20804.0,2663,0.0,-0.035,0.0,0.0,0,225000000000.0,0.0,14497.0,40079.0,54576.0,0.7343704192318968,12.323860125621126,0.061,14496.851103747018,7933.0,20804.0
2021-06-30,Personal Choice Private Fund,50159477169.0,0.0,0.0,0,234080.0,6225.0,14583.0,9630.0,3,0.0,22091.0,234,0.0,0.166,0.0,0.0,0,254000000000.0,0.0,15855.0,36674.0,52529.0,0.6981667269508272,12.445093483000798,-0.035,15854.843327067669,9630.0,22091.0
2022-06-30,Personal Choice Private Fund,50159477169.0,0.0,0.0,0,250140.0,5869.0,16562.0,436.0,0,0.0,41932.0,11037,0.0,-0.061,0.0,0.0,0,213000000000.0,0.0,6305.0,58494.0,64799.0,0.9026991157270946,12.269052139516223,0.166,6304.766154953226,436.0,41932.0
2022-06-30,Platformplus Super Wrap,18906079389.0,0.0,0.0,0,,680.0,5.0,3241.0,0,0.0,0.0,0,0.0,-0.012,0.0,0.0,0,125000000000.0,0.0,3921.0,5.0,3926.0,0.0012735608762098828,11.736077016252437,,,3241.0,0.0
2020-06-30,Powerwrap Master Plan,82890650204.0,0.0,0.0,0,206797.0,4567.0,18267.0,13134.0,3215,0.0,64103.0,920,0.0,-0.02,0.0,0.0,0,153000000000.0,0.0,17701.0,82370.0,100071.0,0.8231155879325679,11.938199736300925,0.065,17700.60168667824,13134.0,64103.0
2021-06-30,Powerwrap Master Plan,82890650204.0,0.0,0.0,0,138108.0,2989.0,8175.0,13847.0,858,0.0,158662.0,2363,133295.0,,0.0,0.0,0,0.0,0.0,16836.0,33542.0,50378.0,0.6658065028385406,0.0,-0.02,16835.757132099516,13847.0,25367.0
2020-06-30,Praemium SMA Superannuation Fund,75703857864.0,0.0,0.0,0,1262567.0,81033.0,58264.0,369778.0,0,0.0,111643.0,10443,0.0,-0.009,0.0,0.0,0,194000000000.0,0.0,450811.0,169907.0,620718.0,0.2737265553761934,12.175618592671356,0.062,450810.8654273397,369778.0,111643.0
2021-06-30,Praemium SMA Superannuation Fund,75703857864.0,0.0,0.0,0,1521223.0,124188.0,81162.0,807507.0,0,133295.0,137623.0,10554,0.0,0.144,0.0,0.0,0,234000000000.0,0.0,798400.0,218785.0,1017185.0,0.21508870067883423,12.36308066783498,-0.009,798399.8561782198,674212.0,137623.0
2022-06-30,Praemium SMA Superannuation Fund,75703857864.0,0.0,0.0,0,2493758.0,228201.0,122470.0,845207.0,0,0.0,165534.0,22865,0.0,-0.094,0.0,0.0,0,235000000000.0,0.0,1073408.0,288004.0,1361412.0,0.21154801044797608,12.367345048436391,0.144,1073407.8845100447,845207.0,165534.0
2020-06-30,Premiumchoice Retirement Service,70479285132.0,0.0,0.0,0,448074.0,15899.0,17943.0,33484.0,1586,0.0,20493.0,3310,0.0,-0.019,0.0,0.0,0,225000000000.0,0.0,49383.0,38436.0,87819.0,0.4376729409353329,12.323860125621126,0.057,49382.91421952624,33484.0,20493.0
2021-06-30,Premiumchoice Retirement Service,70479285132.0,0.0,0.0,0,450050.0,19837.0,15165.0,18604.0,1522,0.0,14904.0,543,0.0,0.158,0.0,0.0,0,258000000000.0,0.0,38441.0,30069.0,68510.0,0.43889943074003795,12.460718739865236,-0.019,38440.93318742362,18604.0,14904.0
2022-06-30,Premiumchoice Retirement Service,70479285132.0,0.0,0.0,0,528935.0,22078.0,23962.0,15773.0,772,0.0,45342.0,3699,0.0,-0.073,0.0,0.0,0,233000000000.0,0.0,37851.0,69304.0,107155.0,0.6467640334095469,12.358798024384122,0.158,37850.868974448655,15773.0,45342.0
2020-06-30,Prime Super,60562335823.0,0.0,0.0,0,5143671.0,342207.0,255345.0,98887.0,1341.0,0.0,184705.0,12522.0,0.0,-0.001,0.0,0.0,0,40000000000.0,0.0,441094.0,440050.0,881144.0,0.4994075883170061,10.596659732783579,0.068,441093.9144482608,98887.0,184705.0
2021-06-30,Prime Super,60562335823.0,0.0,0.0,0,5138550.0,375066.0,262877.0,84784.0,1182.0,0.0,142511.0,16169.0,0.0,0.174,0.0,0.0,0,48000000000.0,0.0,459850.0,405388.0,865238.0,0.4685277345655184,10.778977123006351,-0.001,459849.9211084839,84784.0,142511.0
2022-06-30,Prime Super,60562335823.0,0.0,0.0,0,6096425.0,444507.0,155634.0,87041.0,1116.0,0.0,194213.0,26285.0,0.0,-0.051,0.0,0.0,0,44000000000.0,0.0,531548.0,349847.0,881395.0,0.3969241940333222,10.691967639914864,0.174,531547.9426144011,87041.0,194213.0
2020-06-30,Public Sector Superannuation Accumulation Plan,65127917725.0,0.0,0.0,0,14504909.0,1193425.0,243538.0,522739.0,7937,0.0,460779.0,31759,0.0,-0.007,0.0,0.0,0,109000000000.0,0.0,1716164.0,704317.0,2420481.0,0.2909822469170384,11.599112335481124,0.079,1716163.9514428528,522739.0,460779.0
2021-06-30,Public Sector Superannuation Accumulation Plan,65127917725.0,0.0,0.0,0,15358503.0,1305339.0,244652.0,455057.0,8633,0.0,450490.0,43978,0.0,0.179,0.0,0.0,0,131000000000.0,0.0,1760396.0,695142.0,2455538.0,0.283091526174712,11.782960235741939,-0.007,1760395.9547389483,455057.0,450490.0
2022-06-30,Public Sector Superannuation Accumulation Plan,65127917725.0,0.0,0.0,0,19188043.0,1478502.0,212346.0,585576.0,10114,0.0,759767.0,55347,0.0,-0.034,0.0,0.0,0,129000000000.0,0.0,2064078.0,972113.0,3036191.0,0.3201751800199658,11.767575435251748,0.179,2064077.949337564,585576.0,759767.0
2020-06-30,Public Sector Superannuation Scheme,74172177893.0,0.0,0.0,0,83218624.0,1914813.0,2474826.0,67467.0,172,0.0,140722.0,5271,0.0,-0.007737151059434433,0.0,0.0,0,395000000000.0,0.0,1982280.0,2615548.0,4597828.0,0.5688659949871983,12.886643575525625,0.06617978689082438,1982279.9685701604,67467.0,140722.0
2021-06-30,Public Sector Superannuation Scheme,74172177893.0,0.0,0.0,0,87248009.0,2019076.0,2738705.0,50888.0,587,0.0,143537.0,6820,0.0,0.15,0.0,0.0,0,431000000000.0,0.0,2069964.0,2882242.0,4952206.0,0.5820117337606715,12.973865689268807,-0.007737151059434433,2069963.9669649538,50888.0,143537.0
2022-06-30,Public Sector Superannuation Scheme,74172177893.0,0.0,0.0,0,94199285.0,2249712.0,2985848.0,43363.0,129,0.0,162148.0,2227,0.0,-0.025,0.0,0.0,0,459000000000.0,0.0,2293075.0,3147996.0,5441071.0,0.5785618309336525,13.036807667689546,0.15,2293074.96658153,43363.0,162148.0
2020-06-30,Qantas Superannuation Plan,41272198829.0,0.0,0.0,0,8380850.0,258843.0,227809.0,92756.0,1859,0.0,302527.0,44831,0.0,-0.004,0.0,0.0,0,258000000000.0,0.0,351599.0,530336.0,881935.0,0.6013322977316923,12.460718739865236,0.065,351598.9367204997,92756.0,302527.0
2021-06-30,Qantas Superannuation Plan,41272198829.0,0.0,0.0,0,8160045.0,182128.0,229734.0,36029.0,2485,0.0,907760.0,72394,0.0,0.17,0.0,0.0,0,296000000000.0,0.0,218157.0,1137494.0,1355651.0,0.8390758388405275,12.598118111678868,-0.004,218156.86060199424,36029.0,907760.0
2022-06-30,Qantas Superannuation Plan,41272198829.0,0.0,0.0,0,8532172.0,179801.0,176530.0,47111.0,2600,0.0,533454.0,56597,0.0,0.008,0.0,0.0,0,299000000000.0,0.0,226912.0,709984.0,936896.0,0.7578044948425439,12.608202196848836,0.17,226911.9167874253,47111.0,533454.0
2020-06-30,Rei Super,76641658449.0,0.0,0.0,0,1692346.0,97822.0,72304.0,33774.0,1451,0.0,79759.0,14376,0.0,-0.022,0.0,0.0,0,62000000000.0,0.0,131596.0,152063.0,283659.0,0.5360767682322789,11.034905792929415,0.055,131595.91014662487,33774.0,79759.0
2021-06-30,Rei Super,76641658449.0,0.0,0.0,0,1636280.0,108000.0,66520.0,21022.0,1653,0.0,66473.0,16087,0.0,0.186,0.0,0.0,0,78000000000.0,0.0,129022.0,132993.0,262015.0,0.5075778104307005,11.264476926102367,-0.022,129021.91872234581,21022.0,66473.0
2022-06-30,Rei Super,76641658449.0,0.0,0.0,0,1932915.0,126338.0,38165.0,24486.0,3384,0.0,71498.0,16881,0.0,-0.056,0.0,0.0,0,77000000000.0,0.0,150824.0,109663.0,260487.0,0.4209922184216487,11.251573687764477,0.186,150823.94326548243,24486.0,71498.0
2020-06-30,Retail Employees Superannuation Trust,62653671394.0,0.0,0.0,0,56038459.0,4660907.0,3355361.0,1490996.0,5570,0.0,2890180.0,149480,0.0,-0.015,0.0,0.0,0,30000000000.0,0.0,6151903.0,6245541.0,12397444.0,0.5037765042536188,10.308985993422082,0.055,6151902.888549023,1490996.0,2890180.0
2021-06-30,Retail Employees Superannuation Trust,62653671394.0,0.0,0.0,0,54732673.0,4974190.0,2911241.0,974113.0,303,0.0,1974155.0,165749,0.0,0.168,0.0,0.0,0,35000000000.0,0.0,5948303.0,4885396.0,10833699.0,0.45094440966100313,10.463131911491967,-0.015,5948302.910740774,974113.0,1974155.0
2022-06-30,Retail Employees Superannuation Trust,62653671394.0,0.0,0.0,0,64883077.0,5699056.0,1462434.0,952758.0,16866,0.0,2568679.0,198601,0.0,-0.026,0.0,0.0,0,34000000000.0,0.0,6651814.0,4031113.0,10682927.0,0.37734162182330744,10.434145214930487,0.168,6651813.937871118,952758.0,2568679.0
2020-06-30,Retirement Portfolio Service,61808189263.0,1.0,0.0,0,38782084.0,1869640.0,2333244.0,2024999.0,38269.0,0.0,4673868.0,195541.0,0.0,-0.02,1.0,0.0,0,41000000000.0,0.0,3894639.0,7007112.0,10901751.0,0.6427510589812591,10.62135173563291,0.058,3894638.819320901,2024999.0,4673868.0
2021-06-30,Retirement Portfolio Service,61808189263.0,0.0,0.0,0,34800543.0,1857992.0,2018018.0,718660.0,28689.0,0.0,3132044.0,192390.0,0.0,0.167,0.0,0.0,0,49000000000.0,0.0,2576652.0,5150062.0,7726714.0,0.6665268055734948,10.799595985047786,-0.02,2576651.852012022,718660.0,3132044.0
2022-06-30,Retirement Portfolio Service,61808189263.0,0.0,0.0,0,37671896.0,2036946.0,1841254.0,1005082.0,20008.0,0.0,2988832.0,186094.0,0.0,-0.059,0.0,0.0,0,47000000000.0,0.0,3042028.0,4830086.0,7872114.0,0.6135691124391746,10.757924157061597,0.167,3042027.8717854284,1005082.0,2988832.0
2020-06-30,Retirement Wrap,39827542991.0,0.0,0.0,0,69626319.0,3477717.0,3813555.0,9909150.0,274232,5608549.0,5984349.0,1085218,0.0,-0.031,0.0,0.0,0,77000000000.0,0.0,7778318.0,9797904.0,17576222.0,0.5574522215297463,11.251573687764477,0.063,7778317.85927873,4300601.0,5984349.0
2021-06-30,Retirement Wrap,39827542991.0,0.0,0.0,0,70820366.0,3998301.0,3451675.0,5788842.0,300478,1343192.0,4589893.0,708406,0.0,0.178,0.0,0.0,0,101000000000.0,0.0,8443951.0,8041568.0,16485519.0,0.4877958649648822,11.522885696764481,-0.031,8443950.886451194,4445650.0,4589893.0
2022-06-30,Retirement Wrap,39827542991.0,0.0,0.0,0,85022890.0,4745446.0,3090882.0,7339919.0,437215,2866736.0,6015689.0,551679,0.0,-0.069,0.0,0.0,0,104000000000.0,1.0,9218629.0,9106571.0,18325200.0,0.4969425163163294,11.552155793461898,0.178,9218628.892892715,4473183.0,6015689.0
2020-06-30,Russell Investments Master Trust,89384753567.0,0.0,0.0,0,9430897.0,367690.0,269067.0,175707.0,1870.0,0.0,773560.0,51799.0,0.0,-0.012,0.0,0.0,0,115000000000.0,0.0,543397.0,1042627.0,1586024.0,0.6573841253347995,11.652696102959753,0.061,543396.8894456169,175707.0,773560.0
2021-06-30,Russell Investments Master Trust,89384753567.0,0.0,0.0,0,8814541.0,367467.0,254696.0,398867.0,1420.0,297280.0,583672.0,59650.0,0.0,0.181,0.0,0.0,0,135000000000.0,0.0,469054.0,838368.0,1307422.0,0.6412374887373778,11.813037464800539,-0.012,469053.90488807077,101587.0,583672.0
2022-06-30,Russell Investments Master Trust,89384753567.0,0.0,0.0,0,10322390.0,415921.0,204382.0,131361.0,2024.0,61.0,620228.0,51744.0,0.0,-0.054,0.0,0.0,0,128000000000.0,0.0,547221.0,824610.0,1371831.0,0.601101739208401,11.759793355371237,0.181,547220.9201144308,131300.0,620228.0
2020-06-30,SMF Eligible Rollover Fund,82810851250.0,0.0,0.0,0,63452.0,0.0,18336.0,184.0,0,0.0,8102.0,0,0.0,0.006,0.0,0.0,0,14000000000.0,0.0,184.0,26438.0,26622.0,0.993088423108707,9.546884034617925,0.037,183.58333858664818,184.0,8102.0
2021-06-30,SMF Eligible Rollover Fund,82810851250.0,0.0,0.0,0,37523.0,0.0,3165.0,179.0,0,0.0,2720.0,0,0.0,0.054,0.0,0.0,0,23000000000.0,0.0,179.0,5885.0,6064.0,0.9704815303430079,10.043292972227004,0.006,178.84316286011247,179.0,2720.0
2020-06-30,SPSL Master Trust,98350952022.0,0.0,0.0,0,6910591.0,356809.0,383642.0,282033.0,0.0,0.0,665729.0,26214.0,0.0,-0.012,0.0,0.0,0,41000000000.0,0.0,638842.0,1049371.0,1688213.0,0.6215868495266889,10.62135173563291,0.059,638841.8481503247,282033.0,665729.0
2021-06-30,SPSL Master Trust,98350952022.0,0.0,0.0,0,6340992.0,360816.0,372001.0,227801.0,0.0,0.0,622025.0,26619.0,0.0,0.16,0.0,0.0,0,49000000000.0,0.0,588617.0,994026.0,1582643.0,0.6280797375023931,10.799595985047786,-0.012,588616.8432380927,227801.0,622025.0
2022-06-30,SPSL Master Trust,98350952022.0,0.0,1.0,LGIAsuper,6851659.0,384343.0,243854.0,237807.0,0.0,0.0,559917.0,35103.0,0.0,-0.047,0.0,1.0,LGIAsuper,47000000000.0,0.0,622150.0,803771.0,1425921.0,0.56368550571876,10.757924157061597,0.16,622149.8826895793,237807.0,559917.0
2020-06-30,Smart Future Trust,68964712340.0,0.0,0.0,0,5298938.0,339409.0,240955.0,346768.0,1500.0,0.0,492241.0,42245.0,0.0,-0.012,0.0,0.0,0,25000000000.0,0.0,686177.0,733196.0,1419373.0,0.5165632994286914,10.12667110305036,0.116,686176.8616334065,346768.0,492241.0
2021-06-30,Smart Future Trust,68964712340.0,0.0,0.0,0,4939456.0,351107.0,250764.0,351877.0,1106.0,0.0,426317.0,35816.0,0.0,0.192,0.0,0.0,0,28000000000.0,0.0,702984.0,677081.0,1380065.0,0.4906152971055711,10.239995502805316,-0.012,702983.8629239738,351877.0,426317.0
2022-06-30,Smart Future Trust,68964712340.0,0.0,0.0,0,5599341.0,367340.0,214348.0,433470.0,1744.0,0.0,512650.0,21575.0,0.0,-0.053,0.0,0.0,0,23000000000.0,0.0,800810.0,726998.0,1527808.0,0.47584382330764075,10.043292972227004,0.192,800809.8701636497,433470.0,512650.0
2020-06-30,Spirit Super,74559365913.0,0.0,0.0,0,12556611.0,753213.0,596384.0,313083.0,795.0,0.0,436964.0,54542.0,0.0,-0.015,0.0,0.0,0,61000000000.0,0.0,1066296.0,1033348.0,2099644.0,0.4921539079958317,11.0186455364637,0.072,1066295.9177048649,313083.0,436964.0
2021-06-30,Spirit Super,74559365913.0,1.0,0.0,0,12400390.0,966551.0,652187.0,10899998.0,9270.0,10694945.0,515031.0,57939.0,0.0,0.145,1.0,0.0,0,77000000000.0,0.0,1171604.0,1167218.0,2338822.0,0.499062348481415,11.251573687764477,-0.015,1171603.9058724765,205053.0,515031.0
2022-06-30,Spirit Super,74559365913.0,0.0,0.0,0,25776484.0,1535355.0,673047.0,344616.0,18642.0,0.0,862682.0,92491.0,0.0,-0.036,0.0,0.0,0,75000000000.0,0.0,1879971.0,1535729.0,3415700.0,0.4496088649471558,11.225256725762893,0.145,1879970.9404213158,344616.0,862682.0
2020-06-30,Star Portfolio Superannuation Fund,24276733959.0,0.0,0.0,0,622612.0,11222.0,38354.0,4535.0,906,0.0,179731.0,1979,0.0,-0.022,0.0,0.0,0,306000000000.0,0.0,15757.0,218085.0,233842.0,0.9326168951685326,12.631343648903034,0.068,15756.649725671847,4535.0,179731.0
2021-06-30,Star Portfolio Superannuation Fund,24276733959.0,0.0,0.0,0,409022.0,6489.0,22740.0,2579.0,0,0.0,114658.0,2427,0.0,0.154,0.0,0.0,0,354000000000.0,0.0,9068.0,137398.0,146466.0,0.9380880204279491,12.777055016970678,-0.022,9067.66408163864,2579.0,114658.0
2022-06-30,Star Portfolio Superannuation Fund,24276733959.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,0.154,,,
2020-06-30,Statewide Superannuation Trust,54145196298.0,0.0,0.0,0,9755355.0,524565.0,459558.0,336545.0,13015.0,0.0,303571.0,23280.0,0.0,-0.014,0.0,0.0,0,62000000000.0,0.0,861110.0,763129.0,1624239.0,0.46983787484477346,11.034905792929415,0.063,861109.9217733234,336545.0,303571.0
2021-06-30,Statewide Superannuation Trust,54145196298.0,0.0,0.0,0,9720102.0,576015.0,354583.0,261908.0,17274.0,0.0,352297.0,27724.0,0.0,0.167,0.0,0.0,0,71000000000.0,0.0,837923.0,706880.0,1544803.0,0.4575858539891494,11.170449240431308,-0.014,837922.9272764833,261908.0,352297.0
2020-06-30,Sunsuper Superannuation Fund,98503137921.0,0.0,0.0,0,68310512.0,4705823.0,3686124.0,3956313.0,0.0,431636.0,2425874.0,240740.0,0.0,-0.021,0.0,0.0,0,45000000000.0,0.0,8230500.0,6111998.0,14342498.0,0.42614598935276127,10.714439990727769,0.082,8230499.910526245,3524677.0,2425874.0
2021-06-30,Sunsuper Superannuation Fund,98503137921.0,1.0,0.0,0,69407317.0,5487151.0,3517578.0,7311484.0,0.0,3724401.0,1952498.0,318865.0,0.0,0.194,1.0,0.0,0,61000000000.0,0.0,9074234.0,5470076.0,14544310.0,0.3760973191578012,11.0186455364637,-0.021,9074233.92118877,3587083.0,1952498.0
2020-06-30,Super Retirement Fund,40328908469.0,0.0,0.0,0,3348269.0,64103.0,199384.0,23055.0,100,0.0,268939.0,18621,0.0,-0.003,0.0,0.0,0,54000000000.0,0.0,87158.0,468323.0,555481.0,0.8430945432877092,10.896757843893464,0.061,87157.86012981633,23055.0,268939.0
2021-06-30,Super Retirement Fund,40328908469.0,0.0,0.0,0,2954039.0,62730.0,174301.0,15615.0,0,0.0,214658.0,17399,0.0,0.141,0.0,0.0,0,66000000000.0,0.0,78345.0,388959.0,467304.0,0.8323468234810745,11.097425172408931,-0.003,78344.86832976816,15615.0,214658.0
2022-06-30,Super Retirement Fund,40328908469.0,0.0,0.0,0,3033412.0,63577.0,138267.0,22485.0,100,0.0,201170.0,14223,0.0,-0.033,0.0,0.0,0,65000000000.0,0.0,86062.0,339437.0,425499.0,0.7977386550849708,11.082157933374816,0.141,86061.88810059431,22485.0,201170.0
2020-06-30,Super Safeguard Fund,13917747013.0,0.0,0.0,0,16399.0,0.0,6976.0,510.0,0,0.0,1593.0,7,0.0,0.168,0.0,0.0,0,1000000000.0,0.0,510.0,8569.0,9079.0,0.9438264126005067,6.90875477931522,-0.013,509.4774681383011,510.0,1593.0
2020-06-30,SuperTrace Superannuation Fund,73703878235.0,0.0,0.0,0,1098990.0,0.0,349475.0,40097.0,0,0.0,131560.0,3637,0.0,0.008,0.0,0.0,0,8000000000.0,0.0,40097.0,481035.0,521132.0,0.9230578816883247,8.987321812850125,0.044,40096.56229356045,40097.0,131560.0
2021-06-30,SuperTrace Superannuation Fund,73703878235.0,0.0,0.0,0,664863.0,0.0,78350.0,20394.0,0,0.0,65185.0,2645,0.0,0.04,0.0,0.0,0,21000000000.0,0.0,20394.0,143535.0,163929.0,0.8755924821111579,9.952325334619427,0.008,20393.784113418853,20394.0,65185.0
2022-06-30,SuperTrace Superannuation Fund,73703878235.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,0.04,,,
2020-06-30,Symetry Personal Retirement Fund,24685968122.0,0.0,0.0,0,1763146.0,24061.0,112726.0,21162.0,1412,0.0,257923.0,3766,0.0,-0.036,0.0,0.0,0,202000000000.0,0.0,45223.0,370649.0,415872.0,0.8912574061249615,12.216027926866138,0.047,45222.789779745974,21162.0,257923.0
2021-06-30,Symetry Personal Retirement Fund,24685968122.0,0.0,0.0,0,1379731.0,24870.0,93895.0,35604.0,10603,0.0,130949.0,1494,0.0,0.162,0.0,0.0,0,240000000000.0,0.0,60474.0,224844.0,285318.0,0.78804702121843,12.388398368982115,-0.036,60473.8370377994,35604.0,130949.0
2022-06-30,Symetry Personal Retirement Fund,24685968122.0,0.0,0.0,0,1424648.0,30411.0,87670.0,29644.0,5357,0.0,154416.0,2509,0.0,-0.061,0.0,0.0,0,221000000000.0,0.0,60055.0,242086.0,302141.0,0.8012351848971175,12.30592250537653,0.162,60054.8300731128,29644.0,154416.0
2020-06-30,TWU Superannuation Fund,77343563307.0,0.0,0.0,0,5659715.0,365628.0,406059.0,210437.0,1378,0.0,311367.0,15671,0.0,-0.012,0.0,0.0,0,50000000000.0,0.0,576065.0,717426.0,1293491.0,0.5546432097324218,10.819798284210286,0.05,576064.873239907,210437.0,311367.0
2021-06-30,TWU Superannuation Fund,77343563307.0,0.0,0.0,0,5458943.0,351215.0,402666.0,106898.0,1450,0.0,210866.0,14027,0.0,0.179,0.0,0.0,0,59000000000.0,0.0,458113.0,613532.0,1071645.0,0.5725142187944702,10.985309671896763,-0.012,458112.8876097442,106898.0,210866.0
2022-06-30,TWU Superannuation Fund,77343563307.0,0.0,0.0,0,6273696.0,379845.0,230571.0,117252.0,444,0.0,257385.0,17815,0.0,-0.031,0.0,0.0,0,61000000000.0,0.0,497097.0,487956.0,985053.0,0.4953601481341613,11.0186455364637,0.179,497096.9222219247,117252.0,257385.0
2020-06-30,Tasplan Superannuation Fund,14602032302.0,0.0,0.0,0,9617667.0,547122.0,472540.0,283142.0,13431.0,0.0,239750.0,24953.0,0.0,0.006,0.0,0.0,0,73000000000.0,0.0,830264.0,712290.0,1542554.0,0.4617601717670824,11.19822841866684,0.081,830263.9259394197,283142.0,239750.0
2020-06-30,Telstra Superannuation Scheme,85502108833.0,0.0,0.0,0,21812774.0,700292.0,842313.0,248481.0,8560,0.0,529226.0,67534,0.0,-0.013,0.0,0.0,0,223000000000.0,0.0,948773.0,1371539.0,2320312.0,0.5911011105403067,12.314931534737134,0.065,948772.9371222111,248481.0,529226.0
2021-06-30,Telstra Superannuation Scheme,85502108833.0,0.0,0.0,0,21107297.0,679183.0,711335.0,168497.0,10316,0.0,477326.0,63626,0.0,0.168,0.0,0.0,0,261000000000.0,0.0,847680.0,1188661.0,2036341.0,0.5837239440741998,12.472279517715116,-0.013,847679.9436848309,168497.0,477326.0
2022-06-30,Telstra Superannuation Scheme,85502108833.0,0.0,0.0,0,24261586.0,747756.0,757860.0,218671.0,15047,0.0,537283.0,87689,0.0,-0.025,0.0,0.0,0,253000000000.0,0.0,966427.0,1295143.0,2261570.0,0.5726742926374156,12.441148720271016,0.168,966426.9466175459,218671.0,537283.0
2020-06-30,The Bendigo Superannuation Plan,57526653420.0,0.0,0.0,0,1517079.0,72205.0,106300.0,58553.0,8733,0.0,75866.0,3080,0.0,-0.002,0.0,0.0,0,64000000000.0,0.0,130758.0,182166.0,312924.0,0.5821413506154849,11.06665398721974,0.065,130757.8799231945,58553.0,75866.0
2021-06-30,The Bendigo Superannuation Plan,57526653420.0,0.0,0.0,0,1461320.0,79283.0,89905.0,49384.0,9134,0.0,91927.0,6054,0.0,0.149,0.0,0.0,0,79000000000.0,0.0,128667.0,181832.0,310499.0,0.5856121919877358,11.277215789596893,-0.002,128666.87557003257,49384.0,91927.0
2022-06-30,The Bendigo Superannuation Plan,57526653420.0,0.0,0.0,0,1619417.0,90249.0,87824.0,50718.0,8213,0.0,72209.0,7747,0.0,-0.073,0.0,0.0,0,75000000000.0,0.0,140967.0,160033.0,301000.0,0.5316710963455149,11.225256725762893,0.149,140966.90117863403,50718.0,72209.0
2020-06-30,The State Bank Supersafe Approved Deposit Fund,30152006147.0,0.0,0.0,0,7018.0,0.0,1246.0,0.0,0,0.0,756.0,31,0.0,0.002,0.0,0.0,0,27000000000.0,0.0,0.0,2002.0,2002.0,1.0,10.203629181337648,0.008,-0.2852664576802508,0.0,756.0
2020-06-30,The Super Money Eligible Rollover Fund (SMERF),94334023289.0,0.0,0.0,0,67259.0,0.0,905.0,1146.0,0,0.0,33216.0,0,0.0,0.002,0.0,0.0,0,2000000000.0,0.0,1146.0,34121.0,35267.0,0.9675050330337143,7.601402334583733,0.044,1145.4926924277793,1146.0,33216.0
2020-06-30,The Towers Watson Superannuation Fund,93268215348.0,0.0,0.0,0,37366.0,1895.0,307.0,90.0,0,0.0,1459.0,0,0.0,0.004,0.0,0.0,0,150000000000.0,0.0,1985.0,1766.0,3751.0,0.47080778459077577,11.918397239722838,0.059,1984.9527377830113,90.0,1459.0
2021-06-30,The Towers Watson Superannuation Fund,93268215348.0,0.0,0.0,0,37652.0,1461.0,38.0,176.0,0,0.0,5929.0,0,0.0,0.15,0.0,0.0,0,150000000000.0,0.0,1637.0,5967.0,7604.0,0.7847185691741189,11.918397239722838,0.004,1636.8415223626898,176.0,5929.0
2022-06-30,The Towers Watson Superannuation Fund,93268215348.0,0.0,0.0,0,38579.0,1335.0,9.0,26.0,0,0.0,7799.0,0,0.0,-0.029,0.0,0.0,0,133000000000.0,0.0,1361.0,7808.0,9169.0,0.851565056167521,11.798111925972618,0.15,1360.7976100987585,26.0,7799.0
2020-06-30,The University of Wollongong Professorial Superannuation Scheme,68672265781.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
